과목,분류,대상_식별자,질문_제목,질문_내용,답변,추가질문,재답변,날짜
특허법,조문,제62조,특허거절결정관련,"(이지특허법6판 p449) ""거절이유가 동일한 경우, 2번의 거절이유통지를 하지 아니하고 거절결정을 한다.""의 근거가 무엇인지요. (암기하고 있는 내용입니다만 근거가 무엇인지 알고 싶어서 Mail올립니다.)",제63조 제1항에 의거하여 출원인에게 절차적 기회를 한 번 준다는 것입니다. 근거는 제63조 제1항 및 판례입니다,"1. 해당 판례: 해당 판례번호를 알려주셨으면 합니다. 부탁드립니다. 2. 해당 조문 (1) 47조1항2호와 3호 시기의 보정이 부적합하여 보정각하할 경우: 63조1항 단서, 170조1항과 174조2항에 의해, 보정은 보정각하결정하고, 출원은 거절결정하되 다시 거절이유를 통지하지 않는다. 이 경우, 출원은 대부분 거절이유는가 동일하므로, ""거절이유가 동일한 경우, 2번의 거절이유통지를 하지 아니하고 거절결정을 한다.""의 근거로 63조1항 단서, 170조1항과 174조2항이 되는 것은 쉽게 납득이 갑니다. (2) 47조1항2호와 3호 시기의 보정이 적합한 경우: 63조1항 단서가 적용되지 않으므로, ""거절이유가 동일한 경우, 2번의 거절이유통지를 하지 아니하고 거절결정을 한다.""의 근거로는 될 수 없을 것 같은데요. (3) 47조1항1호 시기의 보정에 원거절이유와 동일한 거절이유가 있는 경우:63조1항 단서가 적용되지 않으므로, 이 경우에도 63조가 근거로는 될 수 없을 것 같은데요. (변리사님, 위의 2(1)의 경우에는 근거가 이해되었지만 2(2)과 2(3)의 경우에는 그 근거가 무엇인지 알고 싶어서 다시 Mail올립니다. 다시 질문 드려 번거롭게 해드리는 것 같아 죄송합니다.)","1. 판례 번호는 기본서에 보면 여러 곳에 걸쳐 나와 있습니다. 나중에 다시 찾아 드리겠습니다. 2. (1) 거절이유에 대해 거절이유통지를 이미 해 주었기 때문에 거절결정한다는 의미입니다. (2)의 경우 보정이 적법한 경우 보정각하가 되지 않고 소급효가 인정이 되는데, 제63조 제1항 단서가 왜 나오는지 저도 잘 모르겠습니다. (3)의 경우 거절결정되기 때문에 법 제63조 제1항 본문이 적용됩니다.",08.12.09
특허법,조문,제59조,심사청구와 관련하여,"궁금한점은 특허청이 기존의 1년6월이었던 심사청구기간을 10월 로 바꾸면서 생긴 문제로, 후원의 실체심사가 선원의 출원공개전에 완료되었을시에 일단 특허결정을 한 뒤 '확선주의 위반여부를 판단치못함' 이라고 단서를부가한다고 하셨었는데, 교제441p 에 보면 동일발명에 대하여2이상의 출원이 있을시에는 선원의 출원공개 전까지 후원의 심사를 보류해야한다고 되어있어서 교제대로라면, 위의 경우와같은, 선원의 출원공개전에 후원의 심사가 완료되는문제는 생길수가 없지않은지요... 예외적인경우를 예로들어주신것인지 ... 궁금합니다.",말씀하신 시행규칙 제40조는 심사관이 동일하다는 것을 발견한 경우에 한합니다. 그러나 실무적으로는 양 쪽 모두 심사청구가 되어 실체심사과정에 있지 않다면 발견하기가 쉽지 않습니다., ,,09.01.07
특허법,조문,제65조,보상금청구권 이전 관련,"안녕하세요~ 보상금 청구권의 이전에 관련하여 질문있습니다^^ 1. 특허권이 이전될 때 보상금청구권도 함께 이전되듯이 특받권이 이전될 때 보상금청구권도 함께 이전됩니까? 2. 특허의 등록 전, 후 관계없이 보상금청구권만 따로 이전이 가능한가요? 3. 특허의 설정등록 후, 보상금청구권에도 질권 설정이 가능한가요?",1. 네 2. 부정됨이 맞습니다. 3. 안되는 것으로 이해됩니다., ,,10.07.09
특허법,조문,제61조,우선심사의 신청도 취하가 가능한가요,지문 ) 심사관이 우선심사를 결정하여 우선심사에 착수한 후라도 그 출원에 대한 특허허여여부가 확정되기 전까지는 언제든지 우선심사의 신청을 취하할수 있다. 질문 ) 우선심사도 취하가 가능한가요? (자료와 법령을 찾아봤는데 못찾겠어서요 ㅜㅜ) 취하가 가능하다면 주체와 시기를 알려주셨으면 합니다,"우선심사지침서를 보면, 우선심사신청의 취하는 우선심사결정 통지가 있기 전까지만 가능합니다. 우선심사결정 통지가 있는 경우에는 심사관은 우선심사신청이 유효한 것으로 보고 심사에 착수하기 때문입니다. 주체는 법 제6조와 제11조를 참조하시면 됩니다. 답변이 늦어서 죄송합니다", ,,10.08.04
특허법,문제,제62조,EZ 객관식 특허법 361페이지 12번 (가) 지문에 대해 질문드립니다.,사례에서 출원인이 다항제 기재방법을 위반하여 출원한 경우 인데 (가)심사관은 청구항이 적절한 수로 기재되어 있지 않기 떄문에 시행령 제5조 제2항 위반으로 최초 거절이유를 통지한 것이다. -- (0) 으로 되어있음 근데 거절이유는 한정열거식이라 직접적으로 제5조 2항이 거절이유로 되어 있지 않으므로 42조 8항 위반으로 거절이유를 통지해야 맞는것 아닌가요? 실무에서 저렇게 시행령으로 거절이유 통지가 가능한가요?,"정확히 말하면, 질문하신 내용이 맞습니다. 다만, 객관식이라는 것이 오지선다에서 가장 옳은 것 또는 가장 틀린 것을 고르는 특성이 있다는 것을 생각하셔야 합니다.", ,,11.01.19
특허법,조문,제61조,우선심사제도,"이지 특허법 8판 p455맨 아래에 보면""녹색기술과 직접 관련된 특허출원으로서 선행기술조사 의뢰된 특허출원""임을 표시하여 전자문서로 제출된 출원 요건을 모두 만족하는 경우에는 신청 후 1개월 이내에 초고속 심사를 진행하고 있다. 라고 쓰여져 있는데요, 전자서류 제출만 되는건가요? 서류 송달은 안되는건가요? 즉, 전자서류제출이 하나의 요건으로 만족해야 하는 부분인 것인가요? :) 사소한 거지만 급 궁금해져서요...^^",네. 우선심사의 신청에 관한 고시 제5조 제3항에 기재되어 있습니다, ,,11.05.16
특허법,조문,"제61조, 제65조",우선심사제도 및 보상금청구권,"1. 우선심사청구도 취하가 가능한지.. 2. 그리고 보상금 청구권 중에서 법적 성질 중에서 권리의 독립성 부분에 대한 질문입니다. 만약, 갑이 출원하고 설정등록 받아서 을에게 특허권을 넘겼습니다. 근데 공개후 설정등록 전에 제 3자가 업으로서 무단실시를 하였고 경고도 받았습니다. 을이 특허권을 가지고 있는 이 상황에서 보상금 청구권 행사는 원래 특허권을 가지고 있었던 갑이 할 수 있는건지 아니면 설정 등록 후 특허권을 양도 받은 을이 할 수 있는건지... 즉, 권리의 독립성(보상금청구권의 행사는 특허권의 행사와 별개)에서 권리란 어떠한 권리인지 그리고 양도시에 귀속이 누구에게 되는 것인지 궁금합니다.!!!",1. 네. 우선심사결정 통지 전까지 가능합니다.(심사지침서 7309면 참조) 2. 을이 할 수 있는 것으로 해석하는 것이 타당해 보입니다. 이 경우에도 특허법 제18조에 의해 갑이 행한 절차의 효력은 을에게도 미치는 것으로 보입니다., ,,11.05.18
특허법,조문,,재심사청구시,재심사청구후 분할출원은 못한다고 알고있습니다 그 이유가 특허거절결정이 취하된것으로 보기때문이라고 하는데요 맞자요??,"재심사청구후 분할출원할 수 있습니다. 재심사단계에서도 최초, 최후 거절이유통지가능한데 이 때 분할출원할 수 있고, 재심사단계에서 거절결정등본송달받고 30일 이내 분할출원을 할 수 있습니다.", ,,11.08.26
특허법,조문,제67조의 2,관련 질문있습니다,"이지 특허법 9판 487쪽 각주 30에서 첫번째 거 말인데요. 취급에서 보면 보정서 제출 시점을 기준으로 심판청구의 무효 취하 여부에 관계없이 특허법시행규칙 제11조 제1항 제19호를 이유로 소명 기회를 부여하고 보정서를 반려한다. 라고 나와있습니다. 여기서 심판청구의 무효 취하 여부에 관계없이라는 부분이 이해가 안되는데요. 무효 취하되면 심판이 청구된게 아니니까 보정서를 받아줘야 하는 거 아닌가요?? 설사, 그게 아니더라도 밑에 보면 보정서를 반려 받은 출원인은 법 제67조의 2 제 1항의 기간이 경과하지 않았다면 심판청구를 취하하고 보정하면서 재심사를 다시 청구할 수 있다. 라고 나와있는데요. 위에는 무효 취하 여부에 관계없이 반려하고 밑에는 취하하면 다시 재심사를 청구할 수 있다고 하는데 이건 불필요한 절차가 수반되는 거 아닌가요?? 위 경우는 그러면 a. 심판 청구 - 무효 취하 - 보정서 제출 - 반려 - 취하 - 재심사 청구 이렇게 하라는 거 같은데 b. 심판 청구 - 무효 취하 - 보정 및 재심사 청구 - 보정서 수리 및 재심사절차 진행 으로 해야하는 거 아닌가요? a 의 경우에는 심판 청구 후 취하를 했었으니까 반려받고 취하 후 재심사 청구하라는 건 뭔가 이상해서요. 제가 잘못 해석한 것인지 궁금합니다. 질문의 요점을 말씀드리자면 a의 경우 불필요한 절차이기 때문에 b의 경우처럼 진행해야 하는 건 아닌지 혹여 법조문의 적용에 의해서 거절결정불복심판이 청구된 경우에 재심사를 청구할 수 없기 때문에 어쩔 수 없이 a 처럼 절차가 진행된다 하더라도 심판 청구 후 무효 취하 되면 심판 청구가 없는 것이기 때문에 b의 경우처럼 진행해야 하는 건 아닌지 입니다. 쓰다보니 쓸데없이 길어진 거 같습니다. 그럼에도 정중히 답변 부탁드리겠습니다.",심판청구-재심사청구(보정)-심판청구의 취하 인 경우 재심사청구는 불수리된다는 의미입니다., ,,11.09.16
특허법,조문,,특허출원의 취하와 포기에 의한 종료,"이지 9판 494쪽에서 (1) 원칙 청구항별 취하 포기는 인정되지 않느다. (2) 청구항별 일부취하의 허용여부 에서 청구항별 취하와 청구항별 일부취하는 동일한 의미 맞죠?? 그러니까 보정의 취지때문에 원칙적으로 청구항별 취하 포기는 인정되지 않지만, 보정을 할 수 있는 기간이라면 청구항별 취하 포기는 인정된다. 라고 해석하면 맞나요??",네. 맞습니다, ,,11.09.17
특허법,조문,제64조,출원 공개의 예외,"64조에서 불특허 발명이 출원공개의 예외로 나오는데 1년6월 이후에 되는 출원공개되는때까지 심사청구가 없는 경우에도 32조에 해당하는 발명이 출원공개의 예외가 되는것인가요? (32조는 실체적 요건 위반이고, 실체적 요건 위반은 실체심사 단계에서 판단하는 사항이고, 따로 심사청구 없으면 1년 6월의 기간이 경과하게 되면 실체심사를 받지못하는데도 출원공개의 예외가 될수있는건가요?)",질문하신 사유에 해당하는 경우 어쩔 수 없이 공개될 것입니다, ,,11.10.07
특허법,조문,제55조 6항,55조6항과 202조3항2호와의 관계에 대해서 질문입니다.,"55조6항과 202조3항2호를 보면 202조3항2호가 55조6항을 포함하고 있어, 55조6항은 202조3항2호에 의해 사문화되었다고 이해해도 될까요??",네, ,,11.11.09
특허법,문제,,객관식 295p - [18]-3번 지문 등에 대해 질문있습니다.,"1.객관식 295p - [18]-3번 지문 해설 중 구법상 분출기간이 보정기간뿐이었을 때, 재심사의 청구와 분할출원은 실질적으로 두 조치 중 하나만을 선택하여야 했다는 문제점의 해석에 대해서 여쭤봅니다. 해설에서는 재심사의 거절결정에 이은 분할출원을 통해 두 가지 조치를 다 취할 수 있다고 나와있는데요. 그 건 재심사 청구에 대해 기거절이유를 극복 못할 경우에 대해서 서술한 것인가요? 재심사 청구시 보정자체가 적법하다는 전제 하에 기거절이유를 해소하지 못 한다면 즉시 거절결정이 되므로, 재심사청구내에서 보정 기회가 실질적으로 전혀 주어지지 않는 경우가 발생하게 되면 구법의 분할출원기간 하(오직 보정기간 내에만 가능)에서는 거불심에서 보정기간을 얻지 않는 한 분할출원이 불가능하다는 것으로 보여서요. 기거절이유 해소가 되어 있다면 재심사 청구내에서 분할출원이 구법의 기간에서도 당연히 가능해야 할 것 같아서 여쭤봅니다. 2.392p [14]-5의 '거절결정 불복심판과 재심사 청구가 동시에 계속되는지 여부' 심사편 내용인데 아무래도 같이 묻는 것이 옳을 것 같아 같이 질문드립니다. 해설에 써 있는대로 동시에 거불심과 재심사청구가 '개시'가 불가능하다는 것은 이해가 되었습니다만 5지문이 답이라는 점에서 동시에 계속되는 것도 맞다는 것이 되는데요. 그 건 재심사 후 거절결정에 대해 불복시를 '계속된다고 표현' 한 것이 맞는가요?",1. 네. 맞습니다. 2. 답은 1번입니다, ,,11.11.17
특허법,조문,,보상금 청구권 질문입니다,보상금청구권의 발생시기가 정확히 언젠가요? 출원공개 전에 경고한 경우 출원공개시 발생한다고 써있는데 출원공개 후에 경고한 경우나 출원공개된 발명임을 알고 실시한 경우는 언제 발생하나요?,1. 공개전 경고 - 공개시 발생(공개시 안때가 되기 때문입니다.)합니다. 2. 공개후 경고- 경고하거나 안 때 발생합니다., ,,11.11.24
